hl;pot;vaz;rend
49.7422637789678;89.6083147842934;236.658601677745;78
49.9363148072604;90.1040362241491;237.043082992371;78
50.130365835553;90.5997576640049;237.424587708154;78
50.327161522515;90.9843993255359;237.500225348594;78
50.5239378310734;91.2857728066381;237.358853157557;78
50.7179630214944;91.6704700059222;237.447272756625;78
50.909243553246;92.166246983531;237.834465318396;78
51.1005240849976;92.6620239611398;238.218759185862;78
51.2945557348865;93.0744772205668;238.373988551409;78
51.4941154589216;93.4313072842018;238.360536093517;78
51.6909046864157;93.7881928855899;238.360103430171;78
51.884916957901;94.1173779645882;238.30229453687;78
52.0816803475235;94.3632393254046;238.022155484827;78
52.2812013147512;94.5535330281822;237.591956203427;78
52.4779582449058;94.7716383288557;237.247141895576;78
52.6747345534642;95.0730118099579;237.112487605934;78
52.8715302404262;95.4576534714889;237.185646973254;78
53.068338846324;95.8978072533058;237.395626585921;78
53.2623834151487;96.3657726330186;237.684981856948;78
53.4564086055697;96.7504698323027;237.767688213178;78
53.6559489512012;97.0240317155089;237.55324514189;78
53.8554699184289;97.2143254182864;237.137358365206;78
54.0494434331067;97.3769741364273;236.681645237848;78
54.2434169477845;97.5396228545681;236.229191354909;78
54.4429443744802;97.7576726174885;235.889592058029;78
54.6397013046348;97.975777918162;235.564550037624;78
54.8392158123946;98.1383155607967;235.096895440397;78
55.0387303201545;98.3008532034313;234.632631323882;78
55.238264206318;98.5466590264946;234.369672262051;78
55.4350405148763;98.8480325075969;234.251936962315;78
55.631797445031;99.0661378082704;233.938483510908;78
55.8285608346535;99.3119991690869;233.692525633668;78
56.0225731061387;99.6411842480851;233.655150658874;78
56.2193623336328;99.9980698494732;233.671223491568;78
56.4161386421911;100.299443330575;233.557971803418;78
56.6129149507495;100.600816811678;233.44550740026;78
56.8097106377115;100.985458473209;233.526298052751;78
57.0009911694631;101.481235450818;233.885268767748;78
57.1950357382878;101.94920083053;234.166637894459;78
57.3918314252498;102.333842492061;234.244136348661;78
57.5886077338081;102.635215973164;234.13123279233;78
57.7853840423665;102.936589454266;234.019098175945;78
57.9821668103927;103.265718995511;233.970585906643;78
58.178943118951;103.567092476613;233.859753189075;78
58.3784834645824;103.84065435982;233.676015018023;78
58.5725280334071;104.308619739532;233.95146021995;78
58.7445378192618;105.332150624128;235.555359857313;78
58.9081198450712;105.856239039411;236.070015565882;78
42.134757419297;79.046926701376;240.29715982146;80
42.3342396297173;79.0706840432961;239.23674138245;80
42.5309836409362;79.2332772236838;238.619723746887;80
42.727727652155;79.3958704040715;238.008388347721;80
42.9244716633738;79.5584635844592;237.402657051481;80
43.1212285935285;79.7765688851328;236.967274680221;80
43.320762479692;80.0223747081961;236.602587272713;80
43.5175452477182;80.3515042494413;236.501428427766;80
43.7115575192034;80.6806893284396;236.416326489811;80
43.9083338277617;80.9820628095418;236.235969210674;80
44.105116595788;81.311192350787;236.137793741946;80
44.30191228275;81.695834012318;236.200919553934;80
44.4931863550337;82.1638549297839;236.532839099476;80
44.6816963902443;82.6596874451458;236.956295555929;80
44.8702193443907;83.2110320807935;237.534590743143;80
45.0615321734818;83.8455893591169;238.329835643433;80
45.252838543105;84.4523905772974;239.039828001531;80
45.4441061559208;84.8926554346203;239.2746551451;80
45.6353737687366;85.3329202919433;239.507513867092;80
45.8266543004882;85.8286972695522;239.893519100477;80
46.0206988693129;86.296662649265;240.184477781177;80
46.2175010157428;86.7090603709389;240.304645589445;80
46.4143160811085;87.1769702128986;240.576920809549;80
46.608373568869;87.7004477128972;241.013854518449;80
46.7968900635475;88.224036288402;241.476057511879;80
46.9909217134364;88.6364895478291;241.603226593712;80
47.1877174003984;89.02113120936;241.639698384842;80
47.3817555097552;89.4613405289299;241.840148176934;80
47.5758129975157;89.9848180289286;242.263044382637;80
47.7670999887352;90.5083510666803;242.696729224407;80
47.9611445575599;90.9763164463931;242.964574669852;80
48.1579660823936;91.4719823484957;243.289911657859;80
48.3520235701541;91.9954598484944;243.70020044985;80
48.5433105613736;92.5189928862461;244.121287468927;80
48.7345975525931;93.0425259239978;244.539068891037;80
48.9258910032805;93.5938150218925;245.026215804129;80
49.1171909134358;94.17286017993;245.581917556541;80
49.3112484011963;94.6963376799287;245.975205357257;80
49.5052994294889;95.1920591197844;246.29362778875;80
49.6965799612405;95.6878360973932;246.623454849723;80
49.8906245300652;96.155801477106;246.865668982359;80
50.0846755583578;96.6515229169617;247.176957859849;80
50.2759625495773;97.1750559547135;247.570304868506;80
50.470007118402;97.6430213344263;247.80609804396;80
50.6612811906857;98.1110422518922;248.053789933118;80
50.8553257595104;98.579007631605;248.285951765068;80
51.049376787803;99.0747290714607;248.585959249257;80
51.2378932824815;99.5983176469655;248.980241580851;80
51.429180273701;100.121850684717;249.358061228287;80
51.6232183830578;100.562060004287;249.513030382827;80
51.8200205294877;100.974457725961;249.584778263041;80
52.0140586388445;101.414667045531;249.7377371932;80
52.2081032076692;101.882632425244;249.957624606598;80
52.4049053540992;102.295030146918;250.026902081741;80
52.6016816626575;102.59640362802;249.825436537143;80
52.7984385928121;102.814508928694;249.423559298388;80
52.9952019824346;103.06037028951;249.091720829591;80
53.191978290993;103.361743770612;248.895950616433;80
53.3915121771565;103.607549593676;248.555471186557;80
53.5910331443842;103.797843296453;248.084908706608;80
53.7877900745388;104.015948597127;247.69679032936;80
53.9845663830972;104.317322078229;247.508978954126;80
54.1813426916555;104.618695559331;247.322531769121;80
54.380876577819;104.864501382394;246.994019939717;80
54.5776399674416;105.110362743211;246.680561858896;80
54.7744162759999;105.411736224313;246.499109519602;80
54.9711925845582;105.713109705415;246.31895624332;80
55.1679818120523;106.069995306804;246.268916228306;80
55.3620070024733;106.454692506088;246.295870341547;80
55.5560257334264;106.811633645229;246.258672071008;80
55.7528020419848;107.113007126331;246.081893008958;80
55.9495912694789;107.469892727719;246.033385860186;80
56.1436229193678;107.882345987146;246.124073389162;80
56.3376481097888;108.26704318643;246.151059552348;80
56.534430877815;108.596172727675;246.03995629509;80
56.7284496087682;108.953113866817;246.004402071933;80
56.9252323767944;109.282243408062;245.894568532538;80
57.1220151448206;109.611372949307;245.78549173633;80
57.3160467947095;110.023826208734;245.875163408114;80
57.5073402453969;110.575115306629;246.285172122503;80
57.6958761184791;111.181972062562;246.827614858088;80
57.8871501907628;111.649992980028;247.047621316637;80
58.0839458777248;112.034634641559;247.058804908996;80
58.2779839870816;112.474843961129;247.20373356436;80
58.4637752014944;113.192780495387;247.991056357485;80
58.6357526900095;114.077531079268;249.196394890368;80
42.0924900449005;87.9019984910136;260.960281379325;82
42.2919980931924;88.0367800735053;260.127475832624;82
42.4887356449434;88.1716171937501;259.319562011583;82
42.685492575098;88.3897224944237;258.762747511964;82
42.8850264612615;88.635528317487;258.275039156561;82
43.0817575535446;88.7426093775889;257.406235329168;82
43.281233304497;88.7386106593661;256.20834911794;82
43.4807025959815;88.7068558810003;254.941721480067;82
43.6801912658698;88.7583692830633;253.924767762786;82
43.8797057736296;88.920906925698;253.233091794967;82
44.0764691632522;89.1667682865144;252.799674353766;82
44.2732519312784;89.4958978277596;252.60502601676;82
44.4700411587725;89.8527834291476;252.490059362321;82
44.6667980889271;90.0708887298212;251.988027648099;82
44.8663190561549;90.2611824325987;251.397444618089;82
45.0630889052453;90.5347998535581;251.05846486053;82
45.2571076361984;90.8917409926992;250.967744778318;82
45.4539033231604;91.2763826542302;250.938626874177;82
45.6506990101224;91.6610243157612;250.909760018895;82
45.847462399745;91.9068856765776;250.503055637224;82
46.0442064109638;92.0694788569654;249.873945027851;82
46.2409504221826;92.2320720373531;249.250187844116;82
46.4377073523373;92.4501773380266;248.78102854919;82
46.6344901203635;92.7793068792718;248.613193228231;82
46.8257641926472;93.2473277967377;248.8466519601;82
47.0170511838667;93.7708608344894;249.225683740448;82
47.2138662492324;94.2387706764491;249.425199108289;82
47.4079043585892;94.6789799960191;249.564663951532;82
47.6019553868818;95.1747014358748;249.848652135664;82
47.7959999557065;95.6426668155876;250.057799915979;82
47.9900316055954;96.0551200750146;250.120774062097;82
48.1868337520253;96.4675177966885;250.168712746176;82
48.3808912397858;96.9909952966871;250.517363452181;82
48.569427112868;97.5978520526207;251.106271531596;82
48.7607141040875;98.1213850903724;251.462884864835;82
48.954771591848;98.644862590371;251.802318336947;82
49.1488226201406;99.1405840302268;252.068533742311;82
49.3428542700296;99.5530372896538;252.121874500555;82
49.5368665415148;99.882222368652;251.964842109385;82
49.7308852724679;100.239163507793;251.878747066726;82
49.9249169223568;100.65161676722;251.932203537903;82
50.1189550317136;101.09182608679;252.054418407434;82
50.3129866816025;101.504279346217;252.106785087613;82
50.5070118720235;101.888976545501;252.090108601181;82
50.6982859443072;102.356997462967;252.292617218062;82
50.8923434320677;102.880474962966;252.615963938062;82
51.0863815414245;103.320684282536;252.733267332706;82
51.2831836878545;103.73308200421;252.768286007205;82
51.4744642196061;104.228858981818;253.032571623991;82
51.6602295961472;104.835771275505;253.590770596512;82
51.8487525502936;105.387115911153;253.997527039042;82
52.0427971191183;105.855081290866;254.17413861962;82
52.2395863466125;106.211966892254;254.070359920536;82
52.4363691146387;106.541096433499;253.901245162304;82
52.6331648016007;106.92573809503;253.865130620641;82
52.8272029109575;107.3659474146;253.973980223056;82
53.0184769832412;107.833968332066;254.160830252173;82
53.212515092598;108.274177651636;254.267813412548;82
53.4092978606242;108.603307192881;254.101051824456;82
53.6060806286505;108.932436734126;253.935514567878;82
53.8000993596036;109.289377873267;253.848824578193;82
53.9941180905567;109.646319012408;253.762757600138;82
54.1936778145918;110.003149076043;253.651113766567;82
54.3904799610217;110.415546797717;253.68081078284;82
54.5845309893143;110.911268237573;253.913837431887;82
54.7758244400017;111.462557335467;254.284776642323;82
54.9670920528175;111.90282219279;254.400850236803;82
55.1611172432386;112.287519392075;254.377511588314;82
55.3551424336596;112.672216591359;254.354336548317;82
55.5491805430164;113.112425910929;254.456143548618;82
55.7459891489142;113.552579692745;254.54446615382;82
55.9400207988031;113.965032952172;254.582928349206;82
56.1368164857651;114.349674613703;254.546678076007;82
56.330848135654;114.76212787313;254.584865799043;82
56.5248862450108;115.2023371927;254.684124096636;82
56.7189243543677;115.64254651227;254.782703259614;82
56.9157265007976;116.054944233944;254.807169884447;82
57.1097646101544;116.495153553514;254.904656339765;82
57.3065538376485;116.852039154902;254.807545032996;82
57.5061071022157;117.181113158394;254.638420164869;82
57.6973876339673;117.676890136003;254.868001447698;82
57.8831594699764;118.311558489832;255.420192326918;82
58.0717018025265;118.946171305909;255.956518787734;82
58.262988793746;119.469704343661;256.239046888751;82
58.4570269031028;119.909913663231;256.329533697426;82
58.6510650124596;120.3501229828;256.419421782471;82
58.842358463147;120.901412080695;256.756580246383;82
59.030907255165;121.563780956914;257.338652231306;82
59.2166920101099;122.25396143103;257.987746128098;82
59.4024767650547;122.944141905145;258.632779865883;82
59.5827528242571;123.773213755481;259.589058778577;82
59.7602648463863;124.630097203713;260.60977482192;82
59.9460560607991;125.348033737972;261.298665121621;82
59.9875941305105;125.263932491247;260.942535517643;82
42.0867365045652;98.893564920865;286.640550214412;84
42.2862445528572;99.0283465033567;285.676987543104;84
42.4830014830118;99.2464518040303;284.980171514761;84
42.6825289097074;99.4645015669507;284.271168434592;84
42.8792600019905;99.5715826270526;283.271560670726;84
43.0787357529429;99.5675839088298;281.948550619762;84
43.2781985849596;99.5080730703211;280.481349377817;84
43.4776678764441;99.4763182919554;279.105445363955;84
43.6771565463324;99.5278316940184;277.974547800379;84
43.8766516756885;99.6071011562243;276.931061256245;84
44.0761532645125;99.7141266785731;275.973799285076;84
44.2756677722724;99.8766643212077;275.178029511197;84
44.472424702427;100.094769621881;274.558834722571;84
44.6719521291227;100.312819384802;273.927953361666;84
44.8687025998094;100.503168625332;273.244286353812;84
45.0682235670371;100.69346232811;272.549683047453;84
45.2649740377238;100.88381156864;271.877992033242;84
45.4644756265479;100.990837090989;270.972134669892;84
45.6639578369682;101.014594432909;269.851863294145;84
45.8606760103155;101.066163372725;268.831511858966;84
46.0574135620664;101.20100049297;268.040307451672;84
46.2541769516889;101.446861853787;267.548491541938;84
46.4509532602473;101.748235334889;267.20655134803;84
46.6476972714661;101.910828515277;266.504759466342;84
46.8471859413543;101.96234191734;265.504044163795;84
47.0466875301784;102.069367439688;264.655680136795;84
47.243444460333;102.287472740362;264.116626544423;84
47.4402207688913;102.588846221464;263.796051766463;84
47.6369970774496;102.890219702566;263.478125414109;84
47.831002889467;103.191648721422;263.178199522154;84
48.0277662790895;103.437510082238;262.724465006313;84
48.2245361281799;103.711127503198;262.344608882122;84
48.418554859133;104.068068642339;262.192653512608;84
48.6153440866271;104.424954243727;262.026838457666;84
48.8121397735892;104.809595905258;261.931691445144;84
49.0089225416154;105.138725446503;261.699203206051;84
49.2056988501737;105.440098927605;261.399797914735;84
49.4024945371357;105.824740589136;261.308285726085;84
49.5965326464925;106.264949908706;261.368697384984;84
49.7905642963815;106.677403168133;261.360669485158;84
49.9901175609487;107.006477171625;261.120371899542;84
50.1869003289749;107.33560671287;260.896521764905;84
50.3836960159369;107.720248374401;260.808757504363;84
50.5777341252937;108.160457693971;260.869913591681;84
50.7717786941184;108.628423073684;260.997257431354;84
50.9630721448058;109.179712171579;261.337174888659;84
51.1543720549611;109.758757329616;261.740706661254;84
51.3484230832537;110.254478769472;261.929236277299;84
51.5452252296836;110.666876491146;261.905161789503;84
51.7420209166457;111.051518152677;261.81586524196;84
51.9360525665346;111.463971412104;261.806498369518;84
52.1300971353593;111.931936791817;261.927037835238;84
52.3241352447161;112.372146111387;261.982005725484;84
52.5181733540729;112.812355430957;262.036567437647;84
52.7094668047603;113.363644528851;262.361450722198;84
52.8980155967783;114.026013405071;262.95377348316;84
53.0838003517232;114.716193879186;263.619522622612;84
53.2695592687964;115.29535011273;264.026510507848;84
53.4608462600159;115.818883150481;264.276405139478;84
53.6493756736302;116.397983846272;264.664463555022;84
53.8379180061803;117.032596662349;265.175521381119;84
54.0292179163356;117.611641820386;265.543991254642;84
54.223281863564;118.162875380528;265.833737897489;84
54.4145753142514;118.714164478422;266.135091914637;84
54.6058687649388;119.265453576317;266.434334545184;84
54.797175134562;119.872254794497;266.855003964369;84
54.9884879636531;120.506812072821;267.334289446584;84
55.1797684954047;121.00258905043;267.503602980877;84
55.3737807668899;121.331774129428;267.291543023921;84
55.5705635349161;121.660903670673;267.067526498991;84
55.7646081037408;122.128869050386;267.161902848088;84
55.9558950949603;122.652402088138;267.389936350083;84
56.1471756267119;123.148179065746;267.556143062209;84
56.3439842326098;123.588332847563;267.574527422649;84
56.540767000636;123.917462388808;267.353369987968;84
56.7375368497264;124.191079809768;267.014454776153;84
56.9315491212116;124.520264888766;266.809864158272;84
57.1255872305684;124.960474208336;266.843626488409;84
57.319638258861;125.456195648192;266.995240698;84
57.5136763682178;125.896404967761;267.028149789221;84
57.7077144775747;126.336614287331;267.060837571457;84
57.9017525869315;126.776823606901;267.093306269635;84
58.0957842368204;127.189276866328;267.067306638351;84
58.2870518496362;127.629541723651;267.112349630805;84
58.4755683443147;128.153130299156;267.343490716374;84
58.6668553355342;128.676663336908;267.560394848119;84
58.8609063638268;129.172384776764;267.705676029462;84
59.0521998145142;129.723673874658;267.977299464457;84
59.2407421470643;130.358286690735;268.431204641089;84
59.4320355977516;130.909575788629;268.698756851374;84
59.6287989873742;131.155437149446;268.315081526015;84
59.734232883162;131.819472158258;269.19756337082;84
59.8175028066217;132.483951469095;270.177912204533;84
59.939591978995;133.286433552103;271.260783712058;84
42.0973604836959;108.830067838767;308.027659175851;86
42.2968168562447;108.742800940116;306.329281496206;86
42.4962732287934;108.655534041464;304.646846496965;86
42.6957231418742;108.54051108267;302.902718075725;86
42.8923896394783;108.370031541343;301.040300728935;86
43.0918137146876;108.143984341976;299.022091206237;86
43.2884737528237;107.945748740506;297.11799181063;86
43.4879430443083;107.913993962141;295.668175907911;86
43.6846612176555;107.965562901957;294.477395443621;86
43.8841434280759;107.989320243877;293.203306457344;86
44.0836256384962;108.013077585797;291.940748196299;86
44.2831207678523;108.092347048003;290.838843802588;86
44.4798454006675;108.171672047962;289.765019130028;86
44.6793405300236;108.250941510168;288.682601229134;86
44.8788356593798;108.330210972373;287.609806443278;86
45.0755602921949;108.409535972332;286.564265934663;86
45.2750683404868;108.544317554824;285.656203442589;86
45.4718188111736;108.734666795355;284.91898210522;86
45.6713010215939;108.758424137275;283.736498375065;86
45.8679804381337;108.643456716233;282.221202779263;86
46.0674497296183;108.611701937868;280.917070256163;86
46.2641614434976;108.635514817541;279.783960708379;86
46.4636371944501;108.631516099318;278.572549632199;86
46.6631129454025;108.627517381095;277.371495650473;86
46.8626145342266;108.734542903444;276.462798696676;86
47.0593650049133;108.924892143975;275.788884198207;86
47.2588988910768;109.170697967038;275.244196227575;86
47.455688118571;109.527583568426;274.99887235398;86
47.649713308992;109.91228076771;274.841056825387;86
47.8464896175503;110.213654248812;274.461229104074;86
48.0460235037138;110.459460071876;273.930978321741;86
48.2427739744006;110.649809312406;273.283920763822;86
48.4422949416283;110.840103015184;272.626390145592;86
48.6418288277918;111.085908838247;272.110161015067;86
48.838611595818;111.415038379492;271.816732153597;86
49.0354008233122;111.771923980881;271.593066698807;86
49.2294260137332;112.156621180165;271.453738391374;86
49.4234512041542;112.541318379449;271.315504026218;86
49.6202468911162;112.92596004098;271.163076439911;86
49.8142720815372;113.310657240264;271.027058720944;86
50.0110742279671;113.723054961938;270.943050660512;86
50.2023483002508;114.191075879404;271.021543435457;86
50.3936288320024;114.686852857012;271.165031898681;86
50.5876734008271;115.154818236725;271.227105977784;86
50.7789603920466;115.678351274477;271.433825044093;86
50.9730114203393;116.174072714333;271.559252577454;86
51.167055989164;116.642038094046;271.619128737993;86
51.3583558993193;117.221083252083;271.950774390081;86
51.5468788534657;117.772427887731;272.230597293753;86
51.7381400068136;118.184936684911;272.174226311585;86
51.9321716567025;118.597389944338;272.103626081084;86
52.1234651073899;119.148679042232;272.365210796001;86
52.3147585580773;119.699968140127;272.624882496536;86
52.5060455492968;120.223501177879;272.819709638986;86
52.6973196215805;120.691522095345;272.887674488953;86
52.8886066128;121.215055133097;273.080141917726;86
53.074378448809;121.849723486926;273.5491143386;86
53.2573927072129;122.539959498795;274.153322328145;86
53.4404134250847;123.257951570806;274.815243472938;86
53.6234406024243;124.00369970296;275.534286596136;86
53.8092188979013;124.666124116933;276.049809336779;86
54.0005252675245;125.272925335113;276.410741946576;86
54.1918316371477;125.879726553294;276.769126249546;86
54.3803933481015;126.597607549799;277.38235798175;86
54.560656488368;127.371167279849;278.15522577122;86
54.7409196286346;128.144727009899;278.923003416948;86
54.9267043835795;128.834907484015;279.476753575976;86
55.1152402566617;129.441764239948;279.8326598714;86
55.3065337073491;129.993053337843;280.052456474108;86
55.4978336175044;130.57209849588;280.330295798439;86
55.6863759500545;131.206711311957;280.739018282142;86
55.8749053636687;131.785812007748;281.026670585168;86
56.0689305540898;132.170509207032;280.871693322236;86
56.2657262410518;132.555150868563;280.703844936837;86
56.4597772693444;133.050872308418;280.785222555032;86
56.651057801096;133.546649286027;280.879895149538;86
56.8450765320491;133.903590425168;280.669388546776;86
57.039108181938;134.316043684595;280.576211184728;86
57.2276246766165;134.8396322601;280.742085094386;86
57.4188793704965;135.224384997137;280.605374305165;86
57.6156298411832;135.414734237668;280.040787193021;86
57.8123932308057;135.660595598484;279.594390120755;86
58.0036737625574;136.156372576093;279.690782044267;86
58.1949672132447;136.707661673988;279.900135689418;86
58.3890247010053;137.231139173987;280.038104457648;86
58.58306926983;137.699104553699;280.06231643082;86
58.7743368826458;138.139369411022;280.043446027566;86
58.9683749920026;138.579578730592;280.01142949518;86
59.1624260202952;139.075300170448;280.091360736079;86
59.3509618933774;139.682156926381;280.419914560004;86
59.5367466483222;140.372337400497;280.926115683075;86
59.7197932040656;141.20135371308;281.719070667175;86
59.8918029899202;142.224884597676;282.94621233597;86
42.1243167660172;117.51721482372;324.847913132331;88
42.3211124529792;117.901856485251;324.395655697718;88
42.5206398796748;118.119906248172;323.470562036887;88
42.7173709719578;118.226987308273;322.272737095624;88
42.9168467229103;118.222988590051;320.763977205972;88
43.1163224738627;118.218989871828;319.269177737558;88
43.3158046842831;118.242747213748;317.862712872494;88
43.5152739757676;118.210992435382;316.320692122915;88
43.7147368077843;118.151481596873;314.718856768436;88
43.9114356027278;118.119782356261;313.225032727244;88
44.1081279382035;118.060327055505;311.671303532189;88
44.3048202736791;118.00087175475;310.131369974818;88
44.5042831056958;117.941360916241;308.585692426364;88
44.7037459377124;117.881850077732;307.053808139066;88
44.8976806955828;117.877962435016;305.717411875842;88
45.0943988689301;117.929531374832;304.516922308647;88
45.2938875388183;117.981044776895;303.308164785831;88
45.4933697492387;118.004802118815;302.039007992994;88
45.692851959659;118.028559460735;300.780932767254;88
45.8923470890152;118.107828922941;299.67456098121;88
46.0918680562429;118.298122625718;298.858081015696;88
46.2886314458654;118.543983986535;298.206179662192;88
46.4881459536253;118.706521629169;297.333480364758;88
46.684896424312;118.8968708697;296.555160894816;88
46.8816856518061;119.253756471088;296.196764755703;88
47.0784813387681;119.638398132619;295.909975230277;88
47.2752511878586;119.912015553578;295.352273930408;88
47.4747592361505;120.04679713607;294.441666816682;88
47.6742737439103;120.209334778705;293.606434431197;88
47.871030674065;120.427440079378;292.930192927784;88
48.0677940636875;120.673301440195;292.326686344987;88
48.2645703722458;120.974674921297;291.861950217807;88
